idx,Run0,Run1
0,1.0,0.0
10000,1.0,1.0
20000,1.0,1.0
30000,1.0,1.0
40000,1.0,0.8666666666666667
50000,0.9,1.0
60000,1.0,0.6333333333333333
70000,0.7333333333333333,0.4
80000,0.7333333333333333,0.9
90000,0.7333333333333333,0.23333333333333334
100000,0.8333333333333334,0.36666666666666664
110000,0.9,0.9
120000,0.7333333333333333,0.0
130000,0.9,0.0
140000,0.7333333333333333,0.4666666666666667
150000,0.7333333333333333,0.26666666666666666
160000,0.7333333333333333,0.0
170000,0.7333333333333333,0.0
180000,0.7333333333333333,0.2
190000,0.7333333333333333,0.2
200000,0.7333333333333333,0.43333333333333335
210000,0.7333333333333333,0.8333333333333334
220000,0.7333333333333333,0.06666666666666667
230000,0.8,0.36666666666666664
240000,0.7333333333333333,0.1
250000,0.7333333333333333,0.13333333333333333
260000,0.7333333333333333,0.13333333333333333
270000,0.8333333333333334,0.13333333333333333
280000,0.7333333333333333,0.5
290000,0.7333333333333333,0.5
300000,0.7333333333333333,0.23333333333333334
310000,0.7333333333333333,0.1
320000,0.7333333333333333,0.0
330000,0.7333333333333333,0.13333333333333333
340000,0.7333333333333333,0.13333333333333333
350000,0.7333333333333333,0.0
360000,0.9,0.36666666666666664
370000,0.8333333333333334,0.13333333333333333
380000,0.7333333333333333,0.0
390000,0.9,0.5
400000,0.7333333333333333,0.0
410000,0.8333333333333334,0.0
420000,0.7333333333333333,0.0
430000,0.7333333333333333,0.0
440000,0.7333333333333333,0.0
450000,0.7333333333333333,0.23333333333333334
460000,0.7333333333333333,0.06666666666666667
470000,0.9333333333333333,0.1
480000,0.9333333333333333,0.36666666666666664
490000,0.8333333333333334,0.0
500000,0.7333333333333333,0.1
510000,0.7333333333333333,0.1
520000,0.7333333333333333,0.0
530000,0.7333333333333333,0.0
540000,0.7333333333333333,0.0
550000,0.7333333333333333,0.0
560000,0.7333333333333333,0.0
570000,1.0,0.13333333333333333
580000,0.7333333333333333,0.0
590000,0.7333333333333333,0.0
600000,0.7333333333333333,0.13333333333333333
610000,0.7333333333333333,0.13333333333333333
620000,0.8333333333333334,0.13333333333333333
630000,0.7333333333333333,0.1
640000,0.7333333333333333,0.0
650000,0.7333333333333333,0.36666666666666664
660000,0.7333333333333333,0.06666666666666667
670000,0.7333333333333333,0.06666666666666667
680000,0.7333333333333333,0.0
690000,0.7333333333333333,0.13333333333333333
700000,0.7333333333333333,0.13333333333333333
710000,0.7333333333333333,0.0
720000,0.7333333333333333,0.0
730000,0.8333333333333334,0.0
740000,0.7333333333333333,0.0
750000,0.7333333333333333,0.0
760000,0.7333333333333333,0.0
770000,0.7333333333333333,0.0
780000,0.7333333333333333,0.0
790000,0.7333333333333333,0.0
800000,0.8333333333333334,0.0
810000,0.7333333333333333,0.23333333333333334
820000,0.7333333333333333,0.0
830000,0.7333333333333333,0.0
840000,0.7333333333333333,0.13333333333333333
850000,0.7333333333333333,0.0
860000,0.7333333333333333,0.0
870000,0.7333333333333333,0.0
880000,0.7333333333333333,0.0
